source,month,uer
1,1975.58333333333,0.0645828830564272
1,1975.66666666667,0.0650811166235787
1,1975.75,0.0653495455048948
1,1975.83333333333,0.0653881697003808
1,1975.91666666667,0.065196989210036
1,1976,0.0647760040338554
1,1976.08333333333,0.0644372381766366
1,1976.16666666667,0.0641806916383731
1,1976.25,0.0640063644190648
1,1976.33333333333,0.0639142565187147
1,1976.41666666667,0.0639043679373194
1,1976.5,0.0639766986748834
1,1976.58333333333,0.064131248731403
1,1976.66666666667,0.0643680181068796
1,1976.75,0.0646870068013128
1,1976.83333333333,0.0650882148147052
1,1976.91666666667,0.0655716421470512
1,1977,0.0661372887983556
1,1977.08333333333,0.0667383947204059
1,1977.16666666667,0.0673749599132082
1,1977.25,0.0680469843767568
1,1977.33333333333,0.0687544681110502
1,1977.41666666667,0.0694974111160923
1,1977.5,0.0702758133918832
1,1977.58333333333,0.0710896749384202
1,1977.66666666667,0.0719389957557097
1,1977.75,0.0728237758437423
1,1977.83333333333,0.0737440152025255
1,1977.91666666667,0.0746997138320542
1,1978,0.0756908717323331
1,1978.08333333333,0.0764537231213996
1,1978.16666666667,0.0769882679992567
1,1978.25,0.0772945063659048
1,1978.33333333333,0.0773724382213416
1,1978.41666666667,0.0772220635655666
1,1978.5,0.0768433823985819
1,1978.58333333333,0.0762363947203922
1,1978.66666666667,0.0754011005309862
1,1978.75,0.0743374998303732
1,1978.83333333333,0.07304559261855
1,1978.91666666667,0.0715253788955157
1,1979,0.0697768586612721
1,1979.08333333333,0.0683078810547351
1,1979.16666666667,0.0671184460759137
1,1979.25,0.0662085537247971
1,1979.33333333333,0.0655782040013935
1,1979.41666666667,0.0652273969056989
1,1979.5,0.0651561324377148
1,1979.58333333333,0.0653644105974419
1,1979.66666666667,0.0658522313848775
1,1979.75,0.0666195948000229
1,1979.83333333333,0.0676665008428801
1,1979.91666666667,0.0689929495134481
1,1980,0.0705989408117215
1,1980.08333333333,0.0718915359161989
1,1980.16666666667,0.0728707348268759
1,1980.25,0.0735365375437559
1,1980.33333333333,0.0738889440668322
1,1980.41666666667,0.0739279543961113
1,1980.5,0.073653568531587
1,1980.58333333333,0.0730657864732678
1,1980.66666666667,0.0721646082211465
1,1980.75,0.0709500337752253
1,1980.83333333333,0.0694220631355042
1,1980.91666666667,0.0675806963019834
1,1981,0.0654259332746612
1,1981.08333333333,0.0638238899693945
1,1981.16666666667,0.062774566386185
1,1981.25,0.0622779625250255
1,1981.33333333333,0.0623340783859212
1,1981.41666666667,0.0629429139688692
1,1981.5,0.0641044692738709
1,1981.58333333333,0.0658187443009269
1,1981.66666666667,0.0680857390500383
1,1981.75,0.0709054535212013
1,1981.83333333333,0.0742778877144214
1,1981.91666666667,0.0782030416296893
1,1982,0.0826809152670167
1,1982.08333333333,0.0868302405992097
1,1982.16666666667,0.0906510176262752
1,1982.25,0.0941432463482079
1,1982.33333333333,0.0973069267650078
1,1982.41666666667,0.100142058876679
1,1982.5,0.102648642683219
1,1982.58333333333,0.104826678184624
1,1982.66666666667,0.106676165380903
1,1982.75,0.108197104272047
1,1982.83333333333,0.109389494858065
1,1982.91666666667,0.110253337138949
1,1983,0.110788631114703
1,1983.08333333333,0.111218283342988
1,1983.16666666667,0.111542293823803
1,1983.25,0.111760662557151
1,1983.33333333333,0.111873389543033
1,1983.41666666667,0.111880474781445
1,1983.5,0.111781918272387
1,1983.58333333333,0.111577720015863
1,1983.66666666667,0.111267880011868
1,1983.75,0.110852398260408
1,1983.83333333333,0.110331274761478
1,1983.91666666667,0.109704509515078
1,1984,0.10897210252121
1,1984.08333333333,0.10824793285371
1,1984.16666666667,0.107532000512577
1,1984.25,0.106824305497809
1,1984.33333333333,0.10612484780941
1,1984.41666666667,0.105433627447378
1,1984.5,0.104750644411711
1,1984.58333333333,0.104075898702413
1,1984.66666666667,0.103409390319479
1,1984.75,0.102751119262914
1,1984.83333333333,0.102101085532714
1,1984.91666666667,0.101459289128881
1,1985,0.100825730051418
1,1985.08333333333,0.10018609154212
1,1985.16666666667,0.0995403736009906
1,1985.25,0.0988885762280277
1,1985.33333333333,0.098230699423232
1,1985.41666666667,0.0975667431866047
1,1985.5,0.0968967075181429
1,1985.58333333333,0.0962205924178502
1,1985.66666666667,0.0955383978857252
1,1985.75,0.0948501239217665
1,1985.83333333333,0.0941557705259758
1,1985.91666666667,0.093455337698352
1,1986,0.0927488254388993
1,1986.08333333333,0.0920586486195025
1,1986.16666666667,0.0913848072401689
1,1986.25,0.0907273013008985
1,1986.33333333333,0.0900861308016868
1,1986.41666666667,0.0894612957425374
1,1986.5,0.0888527961234504
1,1986.58333333333,0.0882606319444223
1,1986.66666666667,0.0876848032054573
1,1986.75,0.0871253099065531
1,1986.83333333333,0.0865821520477089
1,1986.91666666667,0.086055329628929
1,1987,0.0855448426502075
1,1987.08333333333,0.0849351948770591
1,1987.16666666667,0.0842263863094803
1,1987.25,0.0834184169474729
1,1987.33333333333,0.0825112867910348
1,1987.41666666667,0.0815049958401687
1,1987.5,0.0803995440948734
1,1987.58333333333,0.0791949315551476
1,1987.66666666667,0.0778911582209935
1,1987.75,0.07648822409241
1,1987.83333333333,0.0749861291693991
1,1987.91666666667,0.0733848734519561
1,1988,0.0716844569400857
1,1988.08333333333,0.0701724431082939
1,1988.16666666667,0.0688488319565822
1,1988.25,0.0677136234849476
1,1988.33333333333,0.066766817693395
1,1988.41666666667,0.0660084145819194
1,1988.5,0.0654384141505242
1,1988.58333333333,0.0650568163992091
1,1988.66666666667,0.0648636213279726
1,1988.75,0.0648588289368139
1,1988.83333333333,0.0650424392257369
1,1988.91666666667,0.065414452194739
1,1989,0.0659748678438186
1,1989.08333333333,0.0664023057063081
1,1989.16666666667,0.066696765782208
1,1989.25,0.0668582480715166
1,1989.33333333333,0.0668867525742334
1,1989.41666666667,0.0667822792903607
1,1989.5,0.066544828219898
1,1989.58333333333,0.0661743993628419
1,1989.66666666667,0.0656709927191977
1,1989.75,0.0650346082889604
1,1989.83333333333,0.0642652460721351
1,1989.91666666667,0.0633629060687172
1,1990,0.0623275882787075
1,1990.08333333333,0.0616805715893864
1,1990.16666666667,0.0614218560007518
1,1990.25,0.0615514415128021
1,1990.33333333333,0.0620693281255384
1,1990.41666666667,0.0629755158389603
1,1990.5,0.064270004653069
1,1990.58333333333,0.0659527945678659
1,1990.66666666667,0.0680238855833466
1,1990.75,0.0704832776995151
1,1990.83333333333,0.0733309709163683
1,1990.91666666667,0.076566965233908
1,1991,0.080191260652134
1,1991.08333333333,0.0835358242611689
1,1991.16666666667,0.0866006560610159
1,1991.25,0.0893857560516726
1,1991.33333333333,0.0918911242331389
1,1991.41666666667,0.0941167606054154
1,1991.5,0.0960626651685024
1,1991.58333333333,0.0977288379224001
1,1991.66666666667,0.0991152788671058
1,1991.75,0.100221988002623
1,1991.83333333333,0.10104896532895
1,1991.91666666667,0.10159621084609
1,1992,0.101863724554036
1,1992.08333333333,0.102108945452987
1,1992.16666666667,0.102331873542944
1,1992.25,0.102532508823905
1,1992.33333333333,0.102710851295869
1,1992.41666666667,0.102866900958839
2,1946.41666666667,0.0351901555397977
2,1946.5,0.0343817480033294
2,1946.58333333333,0.0334386058774466
2,1946.66666666667,0.0323607291621526
2,1946.75,0.0311481178574492
2,1946.83333333333,0.0298007719633313
2,1946.91666666667,0.0283186914797979
2,1947,0.0267018764068576
2,1947.08333333333,0.0252608909770379
2,1947.16666666667,0.0239957351903319
2,1947.25,0.022906409046744
2,1947.33333333333,0.0219929125462749
2,1947.41666666667,0.0212552456889242
2,1947.5,0.0206934084746936
2,1947.58333333333,0.0203074009035736
2,1947.66666666667,0.0200972229755783
2,1947.75,0.0200628746907013
2,1947.83333333333,0.0202043560489402
2,1947.91666666667,0.0205216670502936
2,1948,0.0210148076947687
2,1948.08333333333,0.0214774414340973
2,1948.16666666667,0.0219095682682718
2,1948.25,0.0223111881972992
2,1948.33333333333,0.0226823012211804
2,1948.41666666667,0.0230229073399087
2,1948.5,0.0233330065534885
2,1948.58333333333,0.0236125988619194
2,1948.66666666667,0.0238616842652029
2,1948.75,0.0240802627633376
2,1948.83333333333,0.0242683343563211
2,1948.91666666667,0.0244258990441602
2,1949,0.0245529568268469
2,1949.08333333333,0.0247953247648501
2,1949.16666666667,0.0251530028581682
2,1949.25,0.0256259911068069
2,1949.33333333333,0.0262142895107563
2,1949.41666666667,0.0269178980700266
2,1949.5,0.0277368167846107
2,1949.58333333333,0.0286710456545114
2,1949.66666666667,0.0297205846797276
2,1949.75,0.0308854338602634
2,1949.83333333333,0.0321655931961107
2,1949.91666666667,0.033561062687278
2,1950,0.0350718423337609
2,1950.08333333333,0.0362729242016655
2,1950.16666666667,0.0371643082909903
2,1950.25,0.0377459946017467
2,1950.33333333333,0.0380179831339184
2,1950.41666666667,0.0379802738875169
2,1950.5,0.0376328668625373
2,1950.58333333333,0.0369757620589822
2,1950.66666666667,0.0360089594768495
2,1950.75,0.0347324591161398
2,1950.83333333333,0.0331462609768541
2,1950.91666666667,0.03125036505899
2,1951,0.0290447713625506
2,1951.08333333333,0.0271364920983294
2,1951.16666666667,0.0255255272663258
2,1951.25,0.024211876866539
2,1951.33333333333,0.0231955408989725
2,1951.41666666667,0.0224765193636212
2,1951.5,0.0220548122604917
2,1951.58333333333,0.0219304195895799
2,1951.66666666667,0.0221033413508824
2,1951.75,0.022573577544408
2,1951.83333333333,0.0233411281701492
2,1951.91666666667,0.0244059932281077
2,1952,0.0257681727182871
2,1952.08333333333,0.0269516042400354
2,1952.16666666667,0.0279562877933536
2,1952.25,0.0287822233782369
2,1952.33333333333,0.0294294109946922
2,1952.41666666667,0.0298978506427137
2,1952.5,0.0301875423223066
2,1952.58333333333,0.0302984860334687
2,1952.66666666667,0.0302306817761972
2,1952.75,0.0299841295504937
2,1952.83333333333,0.0295588293563655
